moby_id,store,platform,format,used_price_url,new_price_url,updated_date
150689,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III PlayStation 5,
150689,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
150689,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/UP3526-PPSA14001_00-0507384846053057,https://store.playstation.com/en-us/product/UP3526-PPSA14001_00-0507384846053057,11/5/2025
150689,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III Windows,
150689,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
150689,Steam,Windows,Digital,https://store.steampowered.com/app/1086940/,https://store.steampowered.com/app/1086940/,11/5/2025
150689,GOG.com,Windows,Digital,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbaldurs_gate_iii%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1456460669,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbaldurs_gate_iii%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1456460669,11/5/2025
150689,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Baldur's Gate III Xbox Series,
150689,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Baldur's Gate III Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
150689,GOG.com,Macintosh,Digital,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbaldurs_gate_iii%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1456460669,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbaldurs_gate_iii%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1456460669,11/5/2025
150689,Steam,Macintosh,Digital,https://store.steampowered.com/app/1086940/,https://store.steampowered.com/app/1086940/,11/5/2025
203119,Amazon,Nintendo Switch,Physical,https://www.amazon.com/dp/B09S4R3WT1/?tag=mobygames02-20&aod=1,https://www.amazon.com/dp/B09S4R3WT1/?tag=mobygames02-20&aod=1,11/5/2025
203119,eBay,Nintendo Switch,Physical,https://www.ebay.com/p/4060988996?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/4060988996?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,11/5/2025
230088,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Astro Bot PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Astro Bot PlayStation 5,
230088,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Astro Bot PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Astro Bot PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
230088,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-gb/product/EP9000-PPSA21567_00-0000000000000000,https://store.playstation.com/en-gb/product/EP9000-PPSA21567_00-0000000000000000,11/5/2025
199460,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metroid Prime: Remastered Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metroid Prime: Remastered Nintendo Switch,
199460,eBay,Nintendo Switch,Physical,https://www.ebay.com/p/3058873447?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/3058873447?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,10/8/2025
223472,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hades II Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hades II Nintendo Switch,
223472,eBay,Nintendo Switch,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hades II Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hades II Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
223472,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hades II Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hades II Windows,
223472,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hades II Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hades II Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
223472,Steam,Windows,Digital,https://store.steampowered.com/app/1145350/,https://store.steampowered.com/app/1145350/,11/5/2025
223472,Steam,Macintosh,Digital,https://store.steampowered.com/app/1145350/,https://store.steampowered.com/app/1145350/,11/5/2025
174989,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring PlayStation 4,
174989,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
174989,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/en-gb/product/EP0700-PPSA04609_00-ELDENRING0000000,https://store.playstation.com/en-gb/product/EP0700-PPSA04609_00-ELDENRING0000000,11/5/2025
174989,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring PlayStation 5,
174989,eBay,PlayStation 5,Physical,https://www.ebay.com/p/21048606786?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/21048606786?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,11/5/2025
174989,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Windows,
174989,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
174989,Steam,Windows,Digital,https://store.steampowered.com/app/1245620/,https://store.steampowered.com/app/1245620/,11/5/2025
174989,Amazon,Xbox One,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Xbox One,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Xbox One,
174989,eBay,Xbox One,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
174989,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Elden Ring Xbox Series,
174989,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Elden Ring Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
231733,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio PlayStation 4,
231733,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
231733,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/en-US/product/UP0177-PPSA20800_00-METAPHORNA000001,https://store.playstation.com/en-US/product/UP0177-PPSA20800_00-METAPHORNA000001,11/5/2025
231733,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio PlayStation 5,
231733,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
231733,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-US/product/UP0177-PPSA20800_00-METAPHORNA000001,https://store.playstation.com/en-US/product/UP0177-PPSA20800_00-METAPHORNA000001,11/5/2025
231733,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio Windows,
231733,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
231733,Steam,Windows,Digital,https://store.steampowered.com/app/2679460/,https://store.steampowered.com/app/2679460/,11/5/2025
231733,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Metaphor: ReFantazio Xbox Series,
231733,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metaphor: ReFantazio Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
241065,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 PlayStation 5,
241065,eBay,PlayStation 5,Physical,https://www.ebay.com/p/23083471226?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/23083471226?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,11/5/2025
241065,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/EP7579-PPSA17599_00-EXP33000000PS5EU,https://store.playstation.com/en-us/product/EP7579-PPSA17599_00-EXP33000000PS5EU,11/5/2025
241065,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 Windows,
241065,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Clair Obscur: Expedition 33 Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Clair Obscur: Expedition 33 Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
241065,Steam,Windows,Digital,https://store.steampowered.com/app/1903340/,https://store.steampowered.com/app/1903340/,11/5/2025
241065,GOG.com,Windows,Digital,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fclair_obscur_expedition_33%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=2125022825,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fclair_obscur_expedition_33%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=2125022825,11/5/2025
241065,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Clair Obscur: Expedition 33 Xbox Series,
241065,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Clair Obscur: Expedition 33 Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Clair Obscur: Expedition 33 Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
195074,Amazon,PlayStation 4,Physical,https://www.amazon.com/dp/B0B61ZQFF5/?tag=mobygames02-20&aod=1,https://www.amazon.com/dp/B0B61ZQFF5/?tag=mobygames02-20&aod=1,11/5/2025
195074,eBay,PlayStation 4,Physical,https://www.ebay.com/p/24055206259?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/24055206259?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,11/5/2025
195074,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/en-US/product/UP9000-CUSA34384_00-GOWRAGNAROK00000,https://store.playstation.com/en-US/product/UP9000-CUSA34384_00-GOWRAGNAROK00000,11/5/2025
195074,Amazon,PlayStation 5,Physical,https://www.amazon.com/dp/B0B61YDF5V/?tag=mobygames02-20&aod=1,https://www.amazon.com/dp/B0B61YDF5V/?tag=mobygames02-20&aod=1,11/5/2025
195074,eBay,PlayStation 5,Physical,https://www.ebay.com/p/7055216123?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,https://www.ebay.com/p/7055216123?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338979514&toolid=10001&mkevt=1,11/5/2025
200900,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 PlayStation 4,
200900,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
200900,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 PlayStation 5,
200900,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
200900,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 Windows,
200900,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
200900,Steam,Windows,Digital,https://store.steampowered.com/app/2050650/,https://store.steampowered.com/app/2050650/,11/5/2025
200900,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Resident Evil 4 Xbox Series,
200900,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Resident Evil 4 Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
246839,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong Nintendo Switch,
246839,eBay,Nintendo Switch,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
246839,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong PlayStation 4,
246839,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
246839,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/en-us/product/EP1805-PPSA12544_00-HKSILKSONGPS5000,https://store.playstation.com/en-us/product/EP1805-PPSA12544_00-HKSILKSONGPS5000,11/5/2025
246839,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong PlayStation 5,
246839,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
246839,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/EP1805-PPSA12544_00-HKSILKSONGPS5000,https://store.playstation.com/en-us/product/EP1805-PPSA12544_00-HKSILKSONGPS5000,11/5/2025
246839,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Hollow Knight: Silksong Windows,
246839,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Hollow Knight: Silksong Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
246839,Steam,Windows,Digital,https://store.steampowered.com/app/1030300/,https://store.steampowered.com/app/1030300/,11/5/2025
246839,GOG.com,Windows,Digital,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fhollow_knight_silksong%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1558393671,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fhollow_knight_silksong%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1558393671,11/5/2025
